iBioSim,20,9.31,5.86,4.07291666666667,2.70833333333333,2.28395061728395,1.98529411764706,1.45714285714286,1.35294117647059,1.375,1.23255813953488
MIST,20.0,9.25,5.1399999999999997,3.5600000000000001,2.6099999999999999,2.1400000000000001,1.53,1.0707070707070707,0.865979381443299,0.58333333333333337,0.52222222222222225
Diff,0.0,0.0600000000000005,0.7200000000000006,0.5129166666666696,0.09833333333333005,0.14395061728394998,0.45529411764705996,0.38643578643578924,0.4869617950272911,0.7916666666666666,0.7103359173126577
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.21425592308777,2.32691758653921,1.85951205635223,1.45034781067502,1.13175271041463,1.19066828167202,0.715981424050877,0.559411455433823,0.627877989127481,0.479940933981195
MIST,0.0,2.0761999086326104,1.9070311158362563,1.7884025940441481,1.656910841099646,1.4143564050139696,1.1930353445448854,1.05223305066353,0.87355673803734513,0.74926864926535519,0.73786478737262184
Diff,0.0,0.13805601445515947,0.4198864707029537,0.0711094623080819,0.20656303042462598,0.28260369459933954,0.0023670628728653664,0.33625162661265307,0.31414528260352215,0.12139066013787414,0.25792385339142687
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,30,11,6,1,1,1,1,1,1,1,1
MIST,30.0,12.0,6.0,1.0,1,1,0,0,0,0,0
Diff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,30,26,19,15,12,8,8,8,5,5,5
MIST,30.0,24.0,19.0,15.0,11.0,9.0,8.0,8.0,6.0,4,5
Diff,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,30,17.97,11.69,8.16161616161616,6,4.59183673469388,3.4020618556701,2.85714285714286,2.13095238095238,1.77333333333333,1.66666666666667
MIST,30.0,17.960000000000001,11.76,8.3900000000000006,6.1500000000000004,4.7000000000000002,3.2599999999999998,2.4100000000000001,1.78,1.4242424242424243,1.2083333333333333
Diff,0.0,0.00999999999999801,0.07000000000000028,0.2283838383838397,0.15000000000000036,0.10816326530612042,0.1420618556701001,0.44714285714285973,0.35095238095238,0.3490909090909058,0.4583333333333368
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.80855475253373,2.8557756469048,2.39347356967144,2.12852348939305,1.93095636095563,1.64987243076569,1.42650644405156,1.06170767089063,0.923760430703401,0.967204151649352
MIST,0.0,2.5062346500701245,2.5667650512430678,2.386388167262083,2.2355032425551853,1.8989630344113089,1.521694961401777,1.4431657121506429,1.322532006830424,1.1165810524781652,0.92811826227692018
Diff,0.0,0.3023201024636055,0.28901059566173215,0.007085402409356956,0.10697975316213526,0.03199332654432108,0.12817746936391305,0.016659268099082913,0.26082433593979415,0.19282062177476422,0.03908588937243185
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,20,2,1,1,1,1,1,1,1,1,1
MIST,20.0,2.0,1.0,0,0,0,0,0,0,0,0
Diff,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,20,12,10,10,7,4,3,3,1,2,1
MIST,20.0,13.0,9.0,7.0,6.0,3.0,3.0,2,2,2,2
Diff,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,20,7.26,4.37373737373737,2.73118279569892,1.87179487179487,1.50819672131148,1.3,1.27777777777778,1,1.14285714285714,1
MIST,20.0,7.3099999999999996,4.1100000000000003,2.2799999999999998,1.3700000000000001,0.68999999999999995,0.5625,0.35632183908045978,0.3108108108108108,0.22641509433962265,0.26190476190476192
Diff,0.0,0.04999999999999982,0.26373737373736983,0.4511827956989203,0.5017948717948699,0.81819672131148,0.7375,0.9214559386973201,0.6891891891891893,0.9164420485175173,0.7380952380952381
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__male,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.9930181163555,1.74136855976439,1.58209949218722,1.06122906396646,0.787886430472314,0.563869415688347,0.513314780122357,0,0.377964473009227,0
MIST,0.0,2.1774556554182984,1.8140584557307078,1.5181062099360718,1.1776967763264434,0.73436566456563668,0.7371709792385881,0.57012873891439075,0.54711386397668449,0.46581233568409469,0.49679577241454692
Diff,0.0,0.18443753906279836,0.07268989596631781,0.0639932822511482,0.11646771235998332,0.053520765906677314,0.17330156355024107,0.05681395879203377,0.5471138639766845,0.08784786267486772,0.4967957724145469
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2,3,5,5,5,3,3,1,1,1
MIST,0.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,0.0,1.0,1.0
Diff,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,14,16,16,15,16,16,13,12,11,10
MIST,0.0,15.0,16.0,17.0,17.0,15.0,13.0,14.0,13,11.0,9.0
Diff,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,7.45,9.96,10.5454545454545,10.4848484848485,10.1616161616162,9.08080808080808,7.78787878787879,6.92929292929293,6.04040404040404,5.19191919191919
MIST,0.0,7.1799999999999997,9.8300000000000001,10.619999999999999,10.42,9.5999999999999996,8.5999999999999996,8.0,6.8399999999999999,6.1699999999999999,5.5099999999999998
Diff,0.0,0.27000000000000046,0.13000000000000078,0.07454545454549866,0.06484848484850048,0.5616161616162003,0.4808080808080799,0.21212121212121016,0.08929292929293009,0.12959595959596015,0.3180808080808095
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.52012104888041,2.52230454188629,2.14415545084833,2.26942245805743,2.27993497359415,2.35898961282228,2.33986188007129,2.03165020517164,1.82901329437594,1.76517772520692
MIST,0.0,2.2128184870354044,2.4455897225227883,2.7257841055188115,2.7640549922170505,2.574152797769127,2.1225104251924196,1.9796949055831605,2.1211774888947739,2.1084486134491289,1.9253492402599839
Diff,0.0,0.3073025618450056,0.07671481936350188,0.5816286546704816,0.4946325341596207,0.2942178241749769,0.2364791876298602,0.3601669744881295,0.08952728372313379,0.27943531907318886,0.16017151505306382
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,6,4,3,1,1,1,1,1,1,1
MIST,0.0,7.0,6.0,3.0,2.0,1,0,0,0,0,0
Diff,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,18,17,13,12,10,9,7,6,5,5
MIST,0.0,14.0,15.0,14,12,9,8,7,5,6,5
Diff,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,10.82,9.88,7.7979797979798,6.42268041237113,4.82291666666667,3.74468085106383,2.94565217391304,2.44943820224719,2.12658227848101,1.74137931034483
MIST,0.0,10.93,10.529999999999999,8.2100000000000009,5.8600000000000003,4.4000000000000004,3.3599999999999999,2.6666666666666665,2.0515463917525771,1.7395833333333333,1.4777777777777779
Diff,0.0,0.10999999999999943,0.6499999999999986,0.4120202020202006,0.5626804123711295,0.42291666666666927,0.38468085106383,0.2789855072463734,0.39789181049461275,0.3869989451476765,0.2636015325670522
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__female,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.22192927362004,2.26202733775869,2.2405347301791,2.46996563549978,1.90287755319572,1.8253658947556,1.49257599018567,1.26141367264035,1.10206203705965,0.928313785946575
MIST,0.0,1.9501618684435691,2.2177201871026986,2.5477064353665395,2.1226056028981328,1.9898733526523644,1.7782070188873402,1.4777257761126574,1.2363516053680765,1.3859808737699597,1.1340271064451279
Diff,0.0,0.2717674051764707,0.044307150655991556,0.3071717051874394,0.3473600326016473,0.08699579945664437,0.04715887586825973,0.01485021407301268,0.025062067272273447,0.2839188367103098,0.20571332049855295
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,3,4,4,2,2,1,1,1,1,1
MIST,0.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0,0,0
Diff,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,18,18,16,14,11,10,8,7,6,4
MIST,0.0,15.0,17.0,16.0,13.0,11,10,9,8.0,6,5
Diff,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,10.58,11.87,10.2929292929293,8.09090909090909,6.11111111111111,4.70103092783505,3.5360824742268,2.89473684210526,2.48275862068966,1.8433734939759
MIST,0.0,10.42,11.83,10.210000000000001,8.2699999999999996,6.29,5.0800000000000001,3.9900000000000002,3.1600000000000001,2.1313131313131315,1.5625
Diff,0.0,0.16000000000000014,0.03999999999999915,0.08292929292929863,0.17909090909090963,0.1788888888888902,0.3789690721649501,0.4539175257732002,0.26526315789474,0.35144548937652864,0.2808734939758999
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.76405499221705,2.91860974237441,2.37440658645621,2.56384162127814,2.18477518989609,1.91030619520803,1.63975262152369,1.4102488403517,1.25625938816825,0.993661959877893
MIST,0.0,2.3706113093035688,2.5388098699106147,2.3796061128945802,2.1920655818545929,1.9658447178110112,1.9933221850301404,1.7378437818460584,1.5745449879860276,1.3220767880880897,1.0936419119524212
Diff,0.0,0.3934436829134813,0.3797998724637952,0.005199526438370405,0.3717760394235472,0.21893047208507888,0.08301598982211034,0.09809116032236842,0.16429614763432765,0.0658173999198397,0.09997995207452826
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,9,2,1,1,1,1,1,1,1,1
MIST,0.0,7.0,4.0,1.0,0.0,0.0,0,0,0,0,0
Diff,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,17,14,12,8,6,4,3,2,2,3
MIST,0.0,18.0,13.0,11,8,6,5,4,3,3,2
Diff,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,12.9,8.26,5.19191919191919,3.37755102040816,2.24418604651163,1.75675675675676,1.35294117647059,1.35897435897436,1.04761904761905,1.23076923076923
MIST,0.0,12.58,8.5199999999999996,5.3499999999999996,3.2799999999999998,2.0299999999999998,1.2291666666666667,0.87356321839080464,0.58108108108108103,0.71698113207547165,0.52380952380952384
Diff,0.0,0.3200000000000003,0.2599999999999998,0.15808080808080938,0.09755102040816022,0.2141860465116303,0.5275900900900932,0.47937795807978545,0.7778932778932789,0.33063791554357824,0.7069597069597061
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.87756558480723,2.41886524860503,2.11253193516143,1.58286772325701,1.21690104495591,0.903733668047141,0.559411455433823,0.485970514980589,0.218217890235992,0.599144689515278
MIST,0.0,2.1843335668604125,2.3114995788514223,2.2219065432345908,1.6148302597105271,1.2984450685183397,1.0308827761902,0.86002430605388991,0.70237867390388475,0.71729616484315162,0.67129635192082404
Diff,0.0,0.30676798205318256,0.10736566975360784,0.10937460807316102,0.03196253645351699,0.08154402356242985,0.12714910814305902,0.30061285062006693,0.21640815892329573,0.4990782746071596,0.07215166240554605
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,1,1,2,4,5,5,8,9,10
MIST,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,8.0,9.0,10.0
Diff,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,3,7,10,13,17,19,22,23,24,24
MIST,0.0,2.0,6.0,8.0,12.0,14.0,17.0,19.0,19.0,20.0,23.0
Diff,0.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.29268292682927,2.48863636363636,4.37373737373737,6.39393939393939,8.34343434343434,10.2121212121212,12.0505050505051,13.5454545454545,14.8080808080808,15.979797979798
MIST,0.0,0.45000000000000001,2.1499999999999999,4.3099999999999996,6.4900000000000002,8.5399999999999991,10.130000000000001,11.84,13.26,14.359999999999999,15.59
Diff,0.0,0.8426829268292702,0.3386363636363603,0.06373737373737054,0.09606060606061018,0.1965656565656584,0.0821212121211996,0.21050505050510004,0.2854545454545008,0.4480808080808014,0.3897979797980007
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.512049921346757,1.29538808973616,1.6998550873762,2.03448926458657,2.48736240994358,2.62356949271729,2.76041159816806,2.69645544839104,2.58597775957089,2.58717321895806
MIST,0.0,0.65712874067277105,1.3209653647804303,1.6918998943570072,2.3159307747718527,2.4920884917083206,2.4970892145565293,2.5094568610306371,2.5805018695962807,2.611242206036402,2.7158160036454175
Diff,0.0,0.14507881932601407,0.02557727504427021,0.007955193019192786,0.2814415101852825,0.004726081764740542,0.12648027816076057,0.2509547371374228,0.11595357879475943,0.02526444646551207,0.12864278468735746
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,2,6,8,8,8,8,8,8,8
MIST,0.0,0.0,2.0,5.0,10.0,12.0,14.0,17.0,19.0,19.0,20.0
Diff,0.0,1.0,0.0,1.0,2.0,4.0,6.0,9.0,11.0,11.0,12.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,3,14,20,22,23,25,25,26,27,29
MIST,0.0,3.0,13.0,18.0,20.0,22.0,24,25.0,26.0,27.0,27.0
Diff,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.31818181818182,6.23,11,14.48,17.35,19.36,20.81,22.01,22.94,23.81
MIST,0.0,0.81999999999999995,6.2800000000000002,11.01,14.94,17.420000000000002,19.57,21.131313131313131,22.319587628865978,23.21875,23.844444444444445
Diff,0.0,0.49818181818181995,0.04999999999999982,0.009999999999999787,0.4599999999999991,0.07000000000000028,0.21000000000000085,0.32131313131313277,0.3095876288659767,0.2787499999999987,0.034444444444446276
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.559095173103303,2.36495883749174,2.87447843314683,2.96266328450834,2.56383157076129,2.63818119165458,2.4024188147815,2.28077162204356,2.22846597597105,2.26833717408888
MIST,0.0,0.82118416591129806,2.0601068914113179,2.3462628784834614,2.2954500450000888,2.1981626854987764,1.9135613843608914,1.7299667606011955,1.5648907826145657,1.557346765292952,1.4983969794800229
Diff,0.0,0.262088992807995,0.3048519460804222,0.5282155546633684,0.6672132395082513,0.36566888526251384,0.7246198072936887,0.6724520541803045,0.7158808394289942,0.6711192106780981,0.7699401946088571
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,1,4,6,6,6,6,6,6,6
MIST,0.0,0.0,1.0,1.0,7.0,11.0,12.0,15.0,17.0,18.0,18.0
Diff,0.0,1.0,0.0,3.0,1.0,5.0,6.0,9.0,11.0,12.0,12.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2,10,18,23,24,25,25,26,27,27
MIST,0.0,3.0,9.0,14.0,17.0,21.0,23.0,25.0,26.0,26.0,26.0
Diff,0.0,1.0,1.0,4.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.32352941176471,4.53535353535354,8.84,12.6,15.72,18.14,19.82,21.24,22.27,23.1
MIST,0.0,0.62,4.4400000000000004,8.6300000000000008,12.279999999999999,15.390000000000001,17.789999999999999,19.620000000000001,20.91,22.212121212121211,22.979166666666668
Diff,0.0,0.7035294117647101,0.09535353535353952,0.20999999999999908,0.3200000000000003,0.33000000000000007,0.3500000000000014,0.1999999999999993,0.3299999999999983,0.05787878787878853,0.12083333333333357
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.474858079933817,2.01176707436335,2.48112063309296,2.77797979063414,3.12397053750382,3.01852864016811,2.8722989068168,2.71962564268754,2.63179855543004,2.53261552829114
MIST,0.0,0.70753520096604428,1.7940417661208055,2.2592346965601902,2.2114486316677242,2.2378516032078171,2.4258498458782389,2.1778499266547966,1.9596691124531791,1.8858913730307969,1.7650356589012537
Diff,0.0,0.23267712103222726,0.21772530824254455,0.2218859365327699,0.5665311589664159,0.886118934296003,0.592678794289871,0.6944489801620035,0.7599565302343607,0.7459071823992431,0.7675798693898863
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,4,10,10,10,10,10,10,10,10
MIST,0.0,0.0,3.0,8.0,14.0,16.0,19.0,20.0,21.0,21.0,22.0
Diff,0.0,1.0,1.0,2.0,4.0,6.0,9.0,10.0,11.0,11.0,12.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,4,18,21,24,24,25,25,25,26,26
MIST,0.0,3.0,15.0,20.0,22.0,24,25.0,26.0,27,28,27
Diff,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.55555555555556,9.41,14.92,18.37,20.55,21.85,22.66,23.19,23.6,23.78
MIST,0.0,1.1100000000000001,9.3399999999999999,15.140000000000001,18.649999999999999,20.899999999999999,22.09375,22.862068965517242,23.418918918918919,23.566037735849058,23.80952380952381
Diff,0.0,0.4455555555555599,0.07000000000000028,0.22000000000000064,0.2799999999999976,0.34999999999999787,0.24374999999999858,0.20206896551724185,0.22891891891891802,0.03396226415094361,0.029523809523809064
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.718138754308839,2.35742969088682,2.16808811181789,2.20034432567159,1.9089105253886,1.76598042703957,1.70098010962308,1.64957907088782,1.69967317119759,1.7149373460888
MIST,0.0,0.91998023694187936,2.3364481374492132,2.3094885524153121,1.742951171972063,1.42488702369803,1.1883480351444096,1.1829448255538935,1.2606451572563484,1.3659236655417766,1.1736558526224328
Diff,0.0,0.20184148263304036,0.02098155343760677,0.14140044059742207,0.45739315369952704,0.48402350169057007,0.5776323918951605,0.5180352840691866,0.38893391363147156,0.3337495056558135,0.5412814934663672
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,14.961538460963,14.9166666660451,14.8235294108927,14.5555555547469,13.7857142847296,13.9230769220059,13.89999999861,13.2499999983437,14.2499999964375,15.19999999696
MIST,15.5,16.0,15.615384615384615,15.26086956521739,15.299999999999999,14.399999999999999,14.0,14.916666666666666,14.399999999999999,14.777777777777777,15.124999999999998
Diff,5.166995720173873e-10,1.0384615390369998,0.6987179493395157,0.43734015432469064,0.744444445253098,0.6142857152703982,0.07692307799410081,1.0166666680566667,1.1500000016562986,0.5277777813402764,0.07499999696000259
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,16.4285714279847,16.923076922426,17.3181818173946,18.099999999095,19.4999999987812,20.6428571413827,20.9166666649236,20.29999999797,22.7142857110408,23.714285710898
MIST,15.5,16.0,16.851851851851848,17.458333333333336,18.27272727272727,19.27777777777778,19.6,19.857142857142858,20.076923076923077,20.571428571428573,22.25
Diff,5.166995720173873e-10,0.42857142798469994,0.07122507057415106,0.14015151593873654,0.17272727363226892,0.22222222100342037,1.0428571413826973,1.0595238077807423,0.22307692104692478,2.1428571396122287,1.4642857108980003
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,15.9353032147432,16.0668449764623,16.1698297326239,16.2722817555573,16.4503057672261,16.6989756437215,17.1269029694633,17.4173813263939,17.8519483583616,18.3237551426195
MIST,15.5,16.0,16.429558404558403,16.640991334752201,16.760029672666516,16.898148202114211,17.119019495081801,17.448748571689745,17.706547725966843,18.080862692862691,18.538546953046954
Diff,5.166995720173873e-10,0.06469678525679967,0.36271342809610374,0.4711616021283014,0.48774791710921406,0.44784243488810915,0.4200438513603011,0.3218456022264462,0.28916639957294166,0.22891433450109133,0.2147918104274531
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.221220082851402,0.420549687969053,0.57666828256178,0.800365535649865,0.970436509011582,1.20500274806937,1.33013068556199,1.45093695771224,1.45480278274387,1.52716181497394
MIST,0.0,0.0,0.19573170613663743,0.46094080963083311,0.59957659243912242,0.851567449205612,0.99716089876159852,1.0737013611978401,1.1852478001745683,1.2370878618166001,1.4074331303866681
Diff,0.0,0.221220082851402,0.22481798183241558,0.11572747293094693,0.2007889432107426,0.11886905980596996,0.2078418493077714,0.25642932436415,0.26568915753767164,0.21771492092726996,0.11972868458727204
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,39.9999999978947,38.8571428543673,36.2499999954687,32.999999967,33.39999999332,32.6666666557778,31.49999998425,30.999999969,30.999999969,30.999999969
MIST,40.5,41.0,40.578947368421055,39.15384615384615,36.42857142857143,36.142857142857146,35.0,34.666666666666664,31.5,31.0,31.5
Diff,2.0249970589247823e-09,1.0000000021053026,1.7218045140537583,2.903846158377455,3.42857146157143,2.7428571495371443,2.333333344222197,3.1666666824166647,0.500000030999999,3.099999901223782e-08,0.500000030999999
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,41.499999997925,42.9230769197751,44.1666666629861,44.545454541405,47.3333333175556,47.999999952,53.999999946,54.999999945,55.999999944,56.999999943
MIST,40.5,41.0,42.63157894736842,44.50000000000001,44.666666666666664,46.55555555555556,47.666666666666664,47.166666666666664,51.5,59.0,55.0
Diff,2.0249970589247823e-09,0.49999999792500205,0.29149797240668107,0.33333333701390444,0.12121212526166403,0.7777777620000421,0.33333328533333884,6.833333279333338,3.499999944999999,3.0000000559999975,1.9999999429999988
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,40.9395935652148,40.7491584317511,40.4946912700632,40.4316247951625,40.0958498906558,39.9992208429332,40.0300584657181,39.4577380783993,39.0309803722926,39.0094907165178
MIST,40.5,41.0,41.463718045112785,41.353095473197257,41.105316956177639,40.824008130758131,40.609875180375184,40.381087571239085,39.703076419571261,38.98509424603175,38.727671957671959
Diff,2.0249970589247823e-09,0.06040643478520025,0.7145596133616863,0.8584042031340573,0.6736921610151398,0.7281582401023314,0.6106543374419857,0.3510291055209862,0.24533834117195852,0.045886126260853644,0.2818187588458443
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.275873520163441,0.809465037314447,1.37054709438344,1.89794479678488,2.55323075523478,3.20145510479303,4.19169038726849,4.59496795018939,4.68153820109908,5.78926264464553
MIST,0.0,0.0,0.34831010643502469,0.9932795360235569,1.47000284050821,2.1314553089148047,2.5716262732460229,3.1037311007683352,3.5702505552922057,4.4536171369654527,4.5828208572703142
Diff,0.0,0.275873520163441,0.4611549308794223,0.377267558359883,0.42794195627667,0.42177544631997543,0.6298288315470071,1.0879592865001544,1.0247173948971842,0.22792106413362756,1.2064417873752156
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,15.0740740735158,13.9999999992632,12.5833333322847,10.2499999974375,11.2499999971875,11.1666666648056,10.49999999475,10.9999999945,10.999999989,11.999999988
